Distance Power;Scale Algorithm;Scale Kernel;Size Kernel;Size Derivative Kernel;Curvature Tipping Point;Direction Tolerance;Mean Plausability;Min Plausability;Plausibility Cave 0;
2;0;7.6;0.5;0.18;0.4;0.25;1;1; 1; 
2;0;7.6;0.5;0.18;0.5;0.05;1;1; 1; 
2;0;7.6;0.5;0.18;0.5;0.09;1;1; 1; 
2;0;7.6;0.5;0.18;0.5;0.13;1;1; 1; 
2;0;7.6;0.5;0.18;0.5;0.17;1;1; 1; 
2;0;7.6;0.5;0.18;0.5;0.21;1;1; 1; 
2;0;7.6;0.5;0.18;0.5;0.25;1;1; 1; 
2;0;7.6;0.5;0.18;0.6;0.05;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.18;0.6;0.09;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.18;0.6;0.13;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.18;0.6;0.17;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.18;0.6;0.21;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.18;0.6;0.25;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.26;0.1;0.05;0.992668;0.992668; 0.992668; 
2;0;7.6;0.5;0.26;0.1;0.09;0.992668;0.992668; 0.992668; 
2;0;7.6;0.5;0.26;0.1;0.13;0.877609;0.877609; 0.877609; 
2;0;7.6;0.5;0.26;0.1;0.17;0.877609;0.877609; 0.877609; 
2;0;7.6;0.5;0.26;0.1;0.21;0.877609;0.877609; 0.877609; 
2;0;7.6;0.5;0.26;0.1;0.25;0.877609;0.877609; 0.877609; 
2;0;7.6;0.5;0.26;0.2;0.05;1;1; 1; 
2;0;7.6;0.5;0.26;0.2;0.09;1;1; 1; 
2;0;7.6;0.5;0.26;0.2;0.13;1;1; 1; 
2;0;7.6;0.5;0.26;0.2;0.17;1;1; 1; 
2;0;7.6;0.5;0.26;0.2;0.21;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.26;0.2;0.25;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.26;0.3;0.05;1;1; 1; 
2;0;7.6;0.5;0.26;0.3;0.09;1;1; 1; 
2;0;7.6;0.5;0.26;0.3;0.13;1;1; 1; 
2;0;7.6;0.5;0.26;0.3;0.17;1;1; 1; 
2;0;7.6;0.5;0.26;0.3;0.21;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.26;0.3;0.25;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.26;0.4;0.05;1;1; 1; 
2;0;7.6;0.5;0.26;0.4;0.09;1;1; 1; 
2;0;7.6;0.5;0.26;0.4;0.13;1;1; 1; 
2;0;7.6;0.5;0.26;0.4;0.17;1;1; 1; 
2;0;7.6;0.5;0.26;0.4;0.21;1;1; 1; 
2;0;7.6;0.5;0.26;0.4;0.25;1;1; 1; 
2;0;7.6;0.5;0.26;0.5;0.05;1;1; 1; 
2;0;7.6;0.5;0.26;0.5;0.09;1;1; 1; 
2;0;7.6;0.5;0.26;0.5;0.13;1;1; 1; 
2;0;7.6;0.5;0.26;0.5;0.17;1;1; 1; 
2;0;7.6;0.5;0.26;0.5;0.21;1;1; 1; 
2;0;7.6;0.5;0.26;0.5;0.25;1;1; 1; 
2;0;7.6;0.5;0.26;0.6;0.05;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.26;0.6;0.09;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.26;0.6;0.13;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.26;0.6;0.17;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.26;0.6;0.21;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.26;0.6;0.25;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.34;0.1;0.05;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.34;0.1;0.09;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.34;0.1;0.13;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.34;0.1;0.17;0.988438;0.988438; 0.988438; 
2;0;7.6;0.5;0.34;0.1;0.21;0.988438;0.988438; 0.988438; 
2;0;7.6;0.5;0.34;0.1;0.25;0.988438;0.988438; 0.988438; 
2;0;7.6;0.5;0.34;0.2;0.05;1;1; 1; 
2;0;7.6;0.5;0.34;0.2;0.09;1;1; 1; 
2;0;7.6;0.5;0.34;0.2;0.13;1;1; 1; 
2;0;7.6;0.5;0.34;0.2;0.17;1;1; 1; 
2;0;7.6;0.5;0.34;0.2;0.21;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.34;0.2;0.25;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.34;0.3;0.05;1;1; 1; 
2;0;7.6;0.5;0.34;0.3;0.09;1;1; 1; 
2;0;7.6;0.5;0.34;0.3;0.13;1;1; 1; 
2;0;7.6;0.5;0.34;0.3;0.17;1;1; 1; 
2;0;7.6;0.5;0.34;0.3;0.21;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.34;0.3;0.25;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.34;0.4;0.05;1;1; 1; 
2;0;7.6;0.5;0.34;0.4;0.09;1;1; 1; 
2;0;7.6;0.5;0.34;0.4;0.13;1;1; 1; 
2;0;7.6;0.5;0.34;0.4;0.17;1;1; 1; 
2;0;7.6;0.5;0.34;0.4;0.21;1;1; 1; 
2;0;7.6;0.5;0.34;0.4;0.25;1;1; 1; 
2;0;7.6;0.5;0.34;0.5;0.05;1;1; 1; 
2;0;7.6;0.5;0.34;0.5;0.09;1;1; 1; 
2;0;7.6;0.5;0.34;0.5;0.13;1;1; 1; 
2;0;7.6;0.5;0.34;0.5;0.17;1;1; 1; 
2;0;7.6;0.5;0.34;0.5;0.21;1;1; 1; 
2;0;7.6;0.5;0.34;0.5;0.25;1;1; 1; 
2;0;7.6;0.5;0.34;0.6;0.05;1;1; 1; 
2;0;7.6;0.5;0.34;0.6;0.09;1;1; 1; 
2;0;7.6;0.5;0.34;0.6;0.13;1;1; 1; 
2;0;7.6;0.5;0.34;0.6;0.17;1;1; 1; 
2;0;7.6;0.5;0.34;0.6;0.21;1;1; 1; 
2;0;7.6;0.5;0.34;0.6;0.25;1;1; 1; 
2;0;7.6;0.5;0.42;0.1;0.05;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.42;0.1;0.09;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.42;0.1;0.13;0.998026;0.998026; 0.998026; 
2;0;7.6;0.5;0.42;0.1;0.17;0.988438;0.988438; 0.988438; 
2;0;7.6;0.5;0.42;0.1;0.21;0.990412;0.990412; 0.990412; 
2;0;7.6;0.5;0.42;0.1;0.25;0.988438;0.988438; 0.988438; 
2;0;7.6;0.5;0.42;0.2;0.05;1;1; 1; 
2;0;7.6;0.5;0.42;0.2;0.09;1;1; 1; 
2;0;7.6;0.5;0.42;0.2;0.13;1;1; 1; 
2;0;7.6;0.5;0.42;0.2;0.17;1;1; 1; 
2;0;7.6;0.5;0.42;0.2;0.21;1;1; 1; 
2;0;7.6;0.5;0.42;0.2;0.25;1;1; 1; 
2;0;7.6;0.5;0.42;0.3;0.05;1;1; 1; 
2;0;7.6;0.5;0.42;0.3;0.09;1;1; 1; 
2;0;7.6;0.5;0.42;0.3;0.13;1;1; 1; 
2;0;7.6;0.5;0.42;0.3;0.17;1;1; 1; 
2;0;7.6;0.5;0.42;0.3;0.21;1;1; 1; 
2;0;7.6;0.5;0.42;0.3;0.25;1;1; 1; 
2;0;7.6;0.5;0.42;0.4;0.05;1;1; 1; 
2;0;7.6;0.5;0.42;0.4;0.09;1;1; 1; 
2;0;7.6;0.5;0.42;0.4;0.13;1;1; 1; 
2;0;7.6;0.5;0.42;0.4;0.17;1;1; 1; 
2;0;7.6;0.5;0.42;0.4;0.21;1;1; 1; 
2;0;7.6;0.5;0.42;0.4;0.25;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.42;0.5;0.05;1;1; 1; 
2;0;7.6;0.5;0.42;0.5;0.09;1;1; 1; 
2;0;7.6;0.5;0.42;0.5;0.13;1;1; 1; 
2;0;7.6;0.5;0.42;0.5;0.17;1;1; 1; 
2;0;7.6;0.5;0.42;0.5;0.21;1;1; 1; 
2;0;7.6;0.5;0.42;0.5;0.25;1;1; 1; 
2;0;7.6;0.5;0.42;0.6;0.05;1;1; 1; 
2;0;7.6;0.5;0.42;0.6;0.09;1;1; 1; 
2;0;7.6;0.5;0.42;0.6;0.13;1;1; 1; 
2;0;7.6;0.5;0.42;0.6;0.17;1;1; 1; 
2;0;7.6;0.5;0.42;0.6;0.21;1;1; 1; 
2;0;7.6;0.5;0.42;0.6;0.25;1;1; 1; 
2;0;7.6;0.5;0.5;0.1;0.05;1;1; 1; 
2;0;7.6;0.5;0.5;0.1;0.09;1;1; 1; 
2;0;7.6;0.5;0.5;0.1;0.13;1;1; 1; 
2;0;7.6;0.5;0.5;0.1;0.17;1;1; 1; 
2;0;7.6;0.5;0.5;0.1;0.21;0.990412;0.990412; 0.990412; 
2;0;7.6;0.5;0.5;0.1;0.25;0.990412;0.990412; 0.990412; 
2;0;7.6;0.5;0.5;0.2;0.05;1;1; 1; 
2;0;7.6;0.5;0.5;0.2;0.09;1;1; 1; 
2;0;7.6;0.5;0.5;0.2;0.13;1;1; 1; 
2;0;7.6;0.5;0.5;0.2;0.17;1;1; 1; 
2;0;7.6;0.5;0.5;0.2;0.21;1;1; 1; 
2;0;7.6;0.5;0.5;0.2;0.25;1;1; 1; 
2;0;7.6;0.5;0.5;0.3;0.05;1;1; 1; 
2;0;7.6;0.5;0.5;0.3;0.09;1;1; 1; 
2;0;7.6;0.5;0.5;0.3;0.13;1;1; 1; 
2;0;7.6;0.5;0.5;0.3;0.17;1;1; 1; 
2;0;7.6;0.5;0.5;0.3;0.21;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.5;0.3;0.25;1;1; 1; 
2;0;7.6;0.5;0.5;0.4;0.05;1;1; 1; 
2;0;7.6;0.5;0.5;0.4;0.09;1;1; 1; 
2;0;7.6;0.5;0.5;0.4;0.13;1;1; 1; 
2;0;7.6;0.5;0.5;0.4;0.17;1;1; 1; 
2;0;7.6;0.5;0.5;0.4;0.21;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.5;0.4;0.25;0.86802;0.86802; 0.86802; 
2;0;7.6;0.5;0.5;0.5;0.05;1;1; 1; 
2;0;7.6;0.5;0.5;0.5;0.09;1;1; 1; 
2;0;7.6;0.5;0.5;0.5;0.13;1;1; 1; 
2;0;7.6;0.5;0.5;0.5;0.17;1;1; 1; 
2;0;7.6;0.5;0.5;0.5;0.21;1;1; 1; 
2;0;7.6;0.5;0.5;0.5;0.25;1;1; 1; 
2;0;7.6;0.5;0.5;0.6;0.05;1;1; 1; 
2;0;7.6;0.5;0.5;0.6;0.09;1;1; 1; 
2;0;7.6;0.5;0.5;0.6;0.13;1;1; 1; 
2;0;7.6;0.5;0.5;0.6;0.17;1;1; 1; 
2;0;7.6;0.5;0.5;0.6;0.21;1;1; 1; 
2;0;7.6;0.5;0.5;0.6;0.25;1;1; 1; 
2;0;9.2;0.1;0.1;0.1;0.05;0.860688;0.860688; 0.860688; 
2;0;9.2;0.1;0.1;0.1;0.09;0.860688;0.860688; 0.860688; 
2;0;9.2;0.1;0.1;0.1;0.13;0.967569;0.967569; 0.967569; 
2;0;9.2;0.1;0.1;0.1;0.17;0.967569;0.967569; 0.967569; 
2;0;9.2;0.1;0.1;0.1;0.21;0.967569;0.967569; 0.967569; 
2;0;9.2;0.1;0.1;0.1;0.25;0.847998;0.847998; 0.847998; 
2;0;9.2;0.1;0.1;0.2;0.05;0.864918;0.864918; 0.864918; 
2;0;9.2;0.1;0.1;0.2;0.09;0.864918;0.864918; 0.864918; 
2;0;9.2;0.1;0.1;0.2;0.13;0.984208;0.984208; 0.984208; 
2;0;9.2;0.1;0.1;0.2;0.17;0.970671;0.970671; 0.970671; 
2;0;9.2;0.1;0.1;0.2;0.21;0.970671;0.970671; 0.970671; 
2;0;9.2;0.1;0.1;0.2;0.25;0.8511;0.8511; 0.8511; 
2;0;9.2;0.1;0.1;0.3;0.05;0.98872;0.98872; 0.98872; 
2;0;9.2;0.1;0.1;0.3;0.09;0.98872;0.98872; 0.98872; 
2;0;9.2;0.1;0.1;0.3;0.13;0.98872;0.98872; 0.98872; 
2;0;9.2;0.1;0.1;0.3;0.17;0.858714;0.858714; 0.858714; 
2;0;9.2;0.1;0.1;0.3;0.21;0.858714;0.858714; 0.858714; 
2;0;9.2;0.1;0.1;0.3;0.25;0.988438;0.988438; 0.988438; 
2;0;9.2;0.1;0.1;0.4;0.05;0.989566;0.989566; 0.989566; 
2;0;9.2;0.1;0.1;0.4;0.09;0.989566;0.989566; 0.989566; 
2;0;9.2;0.1;0.1;0.4;0.13;0.989566;0.989566; 0.989566; 
2;0;9.2;0.1;0.1;0.4;0.17;0.989566;0.989566; 0.989566; 
2;0;9.2;0.1;0.1;0.4;0.21;0.989566;0.989566; 0.989566; 
2;0;9.2;0.1;0.1;0.4;0.25;0.988438;0.988438; 0.988438; 
2;0;9.2;0.1;0.1;0.5;0.05;0.989566;0.989566; 0.989566; 
2;0;9.2;0.1;0.1;0.5;0.09;0.989566;0.989566; 0.989566; 
2;0;9.2;0.1;0.1;0.5;0.13;0.989566;0.989566; 0.989566; 
2;0;9.2;0.1;0.1;0.5;0.17;0.989566;0.989566; 0.989566; 
2;0;9.2;0.1;0.1;0.5;0.21;0.989566;0.989566; 0.989566; 
2;0;9.2;0.1;0.1;0.5;0.25;0.988438;0.988438; 0.988438; 
2;0;9.2;0.1;0.1;0.6;0.05;0.982798;0.982798; 0.982798; 
2;0;9.2;0.1;0.1;0.6;0.09;0.982798;0.982798; 0.982798; 
2;0;9.2;0.1;0.1;0.6;0.13;0.982798;0.982798; 0.982798; 
2;0;9.2;0.1;0.1;0.6;0.17;0.982798;0.982798; 0.982798; 
2;0;9.2;0.1;0.1;0.6;0.21;0.982798;0.982798; 0.982798; 
2;0;9.2;0.1;0.1;0.6;0.25;0.982798;0.982798; 0.982798; 
2;0;9.2;0.1;0.18;0.1;0.05;0.591935;0.591935; 0.591935; 
2;0;9.2;0.1;0.18;0.1;0.09;0.591935;0.591935; 0.591935; 
2;0;9.2;0.1;0.18;0.1;0.13;0.591935;0.591935; 0.591935; 
2;0;9.2;0.1;0.18;0.1;0.17;0.591935;0.591935; 0.591935; 
2;0;9.2;0.1;0.18;0.1;0.21;0.712352;0.712352; 0.712352; 
2;0;9.2;0.1;0.18;0.1;0.25;0.712352;0.712352; 0.712352; 
2;0;9.2;0.1;0.18;0.2;0.05;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.18;0.2;0.09;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.18;0.2;0.13;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.18;0.2;0.17;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.18;0.2;0.21;0.993796;0.993796; 0.993796; 
2;0;9.2;0.1;0.18;0.2;0.25;0.993796;0.993796; 0.993796; 
2;0;9.2;0.1;0.18;0.3;0.05;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.18;0.3;0.09;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.18;0.3;0.13;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.18;0.3;0.17;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.18;0.3;0.21;0.868302;0.868302; 0.868302; 
2;0;9.2;0.1;0.18;0.3;0.25;0.868302;0.868302; 0.868302; 
2;0;9.2;0.1;0.18;0.4;0.05;0.998308;0.998308; 0.998308; 
2;0;9.2;0.1;0.18;0.4;0.09;0.998308;0.998308; 0.998308; 
2;0;9.2;0.1;0.18;0.4;0.13;0.998308;0.998308; 0.998308; 
2;0;9.2;0.1;0.18;0.4;0.17;0.998308;0.998308; 0.998308; 
2;0;9.2;0.1;0.18;0.4;0.21;0.868302;0.868302; 0.868302; 
2;0;9.2;0.1;0.18;0.4;0.25;0.868302;0.868302; 0.868302; 
2;0;9.2;0.1;0.18;0.5;0.05;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.18;0.5;0.09;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.18;0.5;0.13;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.18;0.5;0.17;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.18;0.5;0.21;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.18;0.5;0.25;0.869148;0.869148; 0.869148; 
2;0;9.2;0.1;0.18;0.6;0.05;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.18;0.6;0.09;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.18;0.6;0.13;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.18;0.6;0.17;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.18;0.6;0.21;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.18;0.6;0.25;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.1;0.05;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.26;0.1;0.09;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.26;0.1;0.13;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.26;0.1;0.17;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.26;0.1;0.21;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.26;0.1;0.25;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.26;0.2;0.05;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.26;0.2;0.09;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.26;0.2;0.13;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.26;0.2;0.17;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.26;0.2;0.21;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.26;0.2;0.25;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.26;0.3;0.05;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.26;0.3;0.09;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.26;0.3;0.13;0.872532;0.872532; 0.872532; 
2;0;9.2;0.1;0.26;0.3;0.17;0.872532;0.872532; 0.872532; 
2;0;9.2;0.1;0.26;0.3;0.21;0.872532;0.872532; 0.872532; 
2;0;9.2;0.1;0.26;0.3;0.25;0.872532;0.872532; 0.872532; 
2;0;9.2;0.1;0.26;0.4;0.05;0.998308;0.998308; 0.998308; 
2;0;9.2;0.1;0.26;0.4;0.09;0.998308;0.998308; 0.998308; 
2;0;9.2;0.1;0.26;0.4;0.13;0.998308;0.998308; 0.998308; 
2;0;9.2;0.1;0.26;0.4;0.17;0.998308;0.998308; 0.998308; 
2;0;9.2;0.1;0.26;0.4;0.21;0.998308;0.998308; 0.998308; 
2;0;9.2;0.1;0.26;0.4;0.25;0.998308;0.998308; 0.998308; 
2;0;9.2;0.1;0.26;0.5;0.05;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.5;0.09;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.5;0.13;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.5;0.17;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.5;0.21;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.5;0.25;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.6;0.05;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.6;0.09;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.6;0.13;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.6;0.17;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.6;0.21;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.26;0.6;0.25;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.34;0.1;0.05;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.34;0.1;0.09;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.34;0.1;0.13;0.988438;0.988438; 0.988438; 
2;0;9.2;0.1;0.34;0.1;0.17;0.988438;0.988438; 0.988438; 
2;0;9.2;0.1;0.34;0.1;0.21;0.988438;0.988438; 0.988438; 
2;0;9.2;0.1;0.34;0.1;0.25;0.988438;0.988438; 0.988438; 
2;0;9.2;0.1;0.34;0.2;0.05;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.2;0.09;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.2;0.13;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.2;0.17;0.872532;0.872532; 0.872532; 
2;0;9.2;0.1;0.34;0.2;0.21;0.872532;0.872532; 0.872532; 
2;0;9.2;0.1;0.34;0.2;0.25;0.872532;0.872532; 0.872532; 
2;0;9.2;0.1;0.34;0.3;0.05;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.3;0.09;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.3;0.13;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.3;0.17;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.3;0.21;0.872532;0.872532; 0.872532; 
2;0;9.2;0.1;0.34;0.3;0.25;0.872532;0.872532; 0.872532; 
2;0;9.2;0.1;0.34;0.4;0.05;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.4;0.09;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.4;0.13;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.4;0.17;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.4;0.21;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.4;0.25;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.5;0.05;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.5;0.09;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.5;0.13;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.5;0.17;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.5;0.21;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.5;0.25;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.6;0.05;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.34;0.6;0.09;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.34;0.6;0.13;0.999154;0.999154; 0.999154; 
2;0;9.2;0.1;0.34;0.6;0.17;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.6;0.21;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.34;0.6;0.25;0.99718;0.99718; 0.99718; 
2;0;9.2;0.1;0.42;0.1;0.05;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.42;0.1;0.09;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.42;0.1;0.13;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.42;0.1;0.17;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.42;0.1;0.21;0.988438;0.988438; 0.988438; 
2;0;9.2;0.1;0.42;0.1;0.25;0.988438;0.988438; 0.988438; 
2;0;9.2;0.1;0.42;0.2;0.05;0.882967;0.882967; 0.882967; 
2;0;9.2;0.1;0.42;0.2;0.09;0.882967;0.882967; 0.882967; 
2;0;9.2;0.1;0.42;0.2;0.13;0.882967;0.882967; 0.882967; 
2;0;9.2;0.1;0.42;0.2;0.17;0.882967;0.882967; 0.882967; 
2;0;9.2;0.1;0.42;0.2;0.21;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.42;0.2;0.25;0.873378;0.873378; 0.873378; 
2;0;9.2;0.1;0.42;0.3;0.05;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.3;0.09;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.3;0.13;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.3;0.17;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.3;0.21;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.3;0.25;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.4;0.05;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.4;0.09;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.4;0.13;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.4;0.17;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.4;0.21;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.4;0.25;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.5;0.05;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.5;0.09;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.5;0.13;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.5;0.17;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.5;0.21;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.5;0.25;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.6;0.05;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.6;0.09;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.6;0.13;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.6;0.17;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.6;0.21;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.42;0.6;0.25;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.1;0.05;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.5;0.1;0.09;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.5;0.1;0.13;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.5;0.1;0.17;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.5;0.1;0.21;0.877609;0.877609; 0.877609; 
2;0;9.2;0.1;0.5;0.1;0.25;0.988438;0.988438; 0.988438; 
2;0;9.2;0.1;0.5;0.2;0.05;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.2;0.09;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.2;0.13;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.2;0.17;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.2;0.21;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.2;0.25;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.3;0.05;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.3;0.09;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.3;0.13;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.3;0.17;0.998026;0.998026; 0.998026; 
2;0;9.2;0.1;0.5;0.3;0.21;1;1; 1; 
2;0;9.2;0.1;0.5;0.3;0.25;0.998026;0.998026; 0.998026; 
